t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
2.250000000000000000e+01,-5.042003199363971344e-01,1.704964921867780703e+00,-2.173432278452549049e+00,-2.599086367424817468e+00,-2.599691769984694645e+00,-3.476117808100532836e-01,2.242220495176338257e+00,-2.228766851073966215e+00,-1.364943100801117470e+00,6.483903405110874596e-01,-4.707800967625017097e-02,-2.640517252651553015e-02,2.603547135781560939e-01,8.263750486640151216e-01,6.073844302994211297e-01,-9.082349420261806028e-01,1.310407139635403784e+00,1.216690493107951632e+00,1.108096430224254192e+00,2.259538821559503308e-01,-5.032693290655667617e-01
2.251999999999999957e+01,-5.486520133562640122e-01,1.677486009437220371e+00,-2.160204656081625707e+00,-2.599785054554439867e+00,-2.600000000000000533e+00,-3.423577226608036095e-01,2.258644936543165116e+00,-2.216294761659368895e+00,-1.382867530666013423e+00,6.742581396498598112e-01,-2.281485584394027377e-02,-4.505629452162152049e-03,2.651393833234203523e-01,8.159487699332570454e-01,6.397031141884330641e-01,-8.840519170241414315e-01,1.276280519031347316e+00,1.209444613479068398e+00,1.081756880621604244e+00,2.524378701544257586e-01,-5.393642169597424596e-01
2.253999999999999915e+01,-5.928478498962201915e-01,1.649653507006509257e+00,-2.146466539494721992e+00,-2.599999999999999645e+00,-2.599875546874986121e+00,-3.370027050094749344e-01,2.274853631627081541e+00,-2.203183599510935675e+00,-1.400299024324259012e+00,6.994379629578666435e-01,1.292542754971925945e-03,1.686118037483794185e-02,2.704490992747695666e-01,8.048003607759730560e-01,6.712908915272433052e-01,-8.589459708188119658e-01,1.241614154997111363e+00,1.201113964966333825e+00,1.054829001156550872e+00,2.784525178754512775e-01,-5.754769814984800336e-01
2.255999999999999872e+01,-6.367751945857511586e-01,1.621477455998209249e+00,-2.132231794316034268e+00,-2.599734536198101686e+00,-2.599329180573205278e+00,-3.315363231806475741e-01,2.290832136402572328e+00,-2.189448027091454474e+00,-1.417219407522030128e+00,7.239192918162019597e-01,2.522243520927877625e-02,3.768384591116336058e-02,2.762741182012893870e-01,7.929297875206509083e-01,7.021435484986325859e-01,-8.329457790799337236e-01,1.206435688652240934e+00,1.191693232727100149e+00,1.027348436159533751e+00,3.039623179144845810e-01,-6.115752152071397552e-01
2.258000000000000185e+01,-6.804217064589219710e-01,1.592968255482099416e+00,-2.117514491007951527e+00,-2.598992431570757766e+00,-2.598371892115518555e+00,-3.259483744100826197e-01,2.306566012660191678e+00,-2.175102778032402817e+00,-1.433611094885624215e+00,7.476921612956815011e-01,4.895297869766743193e-02,5.795167416020569062e-02,2.826039950039260784e-01,7.803376658179136394e-01,7.322581792737485884e-01,-8.060815464618803494e-01,1.170772842778929679e+00,1.181178544331588753e+00,9.993513371441081761e-01,3.289325994198638581e-01,-6.476263987327230964e-01
2.260000000000000142e+01,-7.237753397172195235e-01,1.564136650094951397e+00,-2.102328893782972052e+00,-2.597777892073646733e+00,-2.597014879121258168e+00,-3.202288717113835892e-01,2.322040841013202073e+00,-2.160162631148315082e+00,-1.449457120031285573e+00,7.707471614872637433e-01,7.246226755452478407e-02,7.765469978436040366e-02,2.894275999555750434e-01,7.670252625541215119e-01,7.616331682244429357e-01,-7.783849591905303011e-01,1.134653391611126994e+00,1.169567491180437679e+00,9.708743095866029238e-01,3.533295787719211711e-01,-6.835979332803724384e-01
2.262000000000000099e+01,-7.668243443765438982e-01,1.534993717367658661e+00,-2.086689449494984139e+00,-2.596095562158901693e+00,-2.595269531167834209e+00,-3.143680573877931095e-01,2.337242233936028590e+00,-2.144642384829353876e+00,-1.464741164701289788e+00,7.930754382325998497e-01,9.572836274358173525e-02,9.678369364806596598e-02,2.967331369410211028e-01,7.529944971140437593e-01,7.902681698927054299e-01,-7.498891351090322122e-01,1.098105131058277451e+00,1.156859147856758030e+00,9.419543592291205192e-01,3.771204088745281346e-01,-7.194571732600612002e-01
2.264000000000000057e+01,-8.095572664061172485e-01,1.505550854479849932e+00,-2.070610776521879082e+00,-2.593950525144713914e+00,-2.593147414990235156e+00,-3.083564161694358208e-01,2.352155848821387618e+00,-2.128556831856552201e+00,-1.479447586876180720e+00,8.146686932636943990e-01,1.187293216975304211e-01,1.153301702828024855e-01,3.045081626681797049e-01,7.382479419888204886e-01,8.181640867633329650e-01,-7.206285712641646857e-01,1.061155849404687768e+00,1.143054089369587079e+00,9.126288379903052528e-01,4.002732269817165789e-01,-7.551714591070656235e-01
2.266000000000000014e+01,-8.519629473682726051e-01,1.475819764462925177e+00,-2.054107653651212395e+00,-2.591348302984814111e+00,-2.590660259542073796e+00,-3.021846879568820254e-01,2.366767401043014196e+00,-2.111920734683188083e+00,-1.493561447814832688e+00,8.355191837616549044e-01,1.414432284810976104e-01,1.332863942670867718e-01,3.127396068205909874e-01,7.227888227260858001e-01,8.453230448899123894e-01,-6.906390891189487791e-01,1.023833298524096769e+00,1.128154406248626174e+00,8.829353895685648768e-01,4.227572009844879908e-01,-7.907081502397147466e-01
2.267999999999999972e+01,-8.940305235689329777e-01,1.445812441873355336e+00,-2.037195008980384525e+00,-2.588294855431835906e+00,-2.587819940939933616e+00,-2.958438801524964079e-01,2.381062677010795436e+00,-2.094748801224623591e+00,-1.507068537975801759e+00,8.556197213452099160e-01,1.638482242342263473e-01,1.506453855161807853e-01,3.214137931196543452e-01,7.066210172198564843e-01,8.717483674277319849e-01,-6.599577774811000719e-01,9.861651656477564698e-01,1.112163717453440226e+00,8.529118948226649399e-01,4.445425740853477525e-01,-8.260346581174806690e-01
2.269999999999999929e+01,-9.357494247293207668e-01,1.415541157959119278e+00,-2.019887908842664004e+00,-2.584796578589376281e+00,-2.584638467312845300e+00,-2.893252795617219375e-01,2.395027547205081486e+00,-2.077055661197945824e+00,-1.519955401775178405e+00,8.749636705004373294e-01,1.859225378513061910e-01,1.674009234778928434e-01,3.305164612636416477e-01,6.897490543385659256e-01,8.974445461307242189e-01,-6.286229332408517223e-01,9.481790457231500380e-01,1.095087181063499671e+00,8.225964170148759580e-01,4.656007077905571778e-01,-8.611184793621931011e-01
2.271999999999999886e+01,-9.771093721902310847e-01,1.385018445343025650e+00,-2.002201546770124629e+00,-2.580860302848480003e+00,-2.581127963578812690e+00,-2.826204638471077613e-01,2.408647979176931297e+00,-2.058855843051563994e+00,-1.532209361138068715e+00,8.935449464638586248e-01,2.076445168517356832e-01,1.835475502325628616e-01,3.400327897091683926e-01,6.721781118903701335e-01,9.224172108729578046e-01,-5.966740000153852863e-01,9.099024143991011337e-01,1.076931502718784017e+00,7.920271470018686033e-01,4.859041231527382876e-01,-8.959272289049292626e-01
2.274000000000000199e+01,-1.018100376661192463e+00,1.354257082247356525e+00,-1.984151232504252516e+00,-2.576493290205176478e+00,-2.577300656170293358e+00,-2.757213125185709601e-01,2.421910050501040690e+00,-2.040163751523560443e+00,-1.543818537802896795e+00,9.113580125718029334e-01,2.289926583966012674e-01,1.990805724970695079e-01,3.499474192594804189e-01,6.539140139255530393e-01,9.466730972585527537e-01,-5.641515048004452915e-01,8.713626016714781652e-01,1.057704941784054053e+00,7.612423484582804267e-01,5.054265401993257578e-01,-9.304286731209966410e-01
2.276000000000000156e+01,-1.058712735527349569e+00,1.323270076285247621e+00,-1.965752381064809873e+00,-2.571703230956615016e+00,-2.573168857730554038e+00,-2.686200174441336630e-01,2.434799961668075774e+00,-2.020993645866421939e+00,-1.554771874339667015e+00,9.283978770895425781e-01,2.499456404056583925e-01,2.139960625343240719e-01,3.602444774226522539e-01,6.349632273766832036e-01,9.702200123869808568e-01,-5.310969927332781504e-01,8.325867662224260002e-01,1.037417315213359448e+00,7.302803032178042386e-01,5.241429154850861805e-01,-9.645907629151924123e-01
2.278000000000000114e+01,-1.098937029727832249e+00,1.292070647844874909e+00,-1.947020501887189559e+00,-2.566498239774216650e+00,-2.568744951802749199e+00,-2.613090928661158663e-01,2.447304048903227613e+00,-2.001359618774331217e+00,-1.565059153845475892e+00,9.446600895344449134e-01,2.704823527284545004e-01,2.282908579714866271e-01,3.709076035015848594e-01,6.153328580378607526e-01,9.930667988439130234e-01,-4.975529600741267489e-01,7.936018704844083338e-01,1.016079999094743780e+00,6.991792568161314669e-01,5.420294777099533556e-01,-9.983816667195758443e-01
2.280000000000000071e+01,-1.138764120219990517e+00,1.260672213093217975e+00,-1.927971188038242190e+00,-2.560886851153277632e+00,-2.564041377533514243e+00,-2.537813849085284179e-01,2.459408796897736504e+00,-1.981275576047762943e+00,-1.574671018282783663e+00,9.601407365078734601e-01,2.905819283230016703e-01,2.419625605317416994e-01,3.819199743765482324e-01,5.950306458852074876e-01,1.015223296990566348e+00,-4.635627855164694000e-01,7.544346564588531034e-01,9.937059278588016298e-01,6.679773643195836552e-01,5.590637613464831679e-01,-1.031769803365774507e+00
2.282000000000000028e+01,-1.178185144044533006e+00,1.229088366626955420e+00,-1.908620105520271171e+00,-2.554878014239295503e+00,-2.559070614412730649e+00,-2.460300805622396281e-01,2.471100851440265256e+00,-1.960755217028712138e+00,-1.583598985428082750e+00,9.748364370512536681e-01,3.102237743951349325e-01,2.550095336861983863e-01,3.932643309399191378e-01,5.740649597414921868e-01,1.036700305627441310e+00,-4.291706599392134391e-01,7.151116223176456899e-01,9.703095911381536265e-01,6.367126365226796203e-01,5.752246382242929279e-01,-1.064723874793972014e+00
2.283999999999999986e+01,-1.217191510007381128e+00,1.197332863798490132e+00,-1.888982982672508193e+00,-2.548481087032300252e+00,-2.553845167070992517e+00,-2.380487161352559111e-01,2.482367031935042156e+00,-1.939812015838215942e+00,-1.591835464401021305e+00,9.887443375422206859e-01,3.293876034515052509e-01,2.674308992341243862e-01,4.049230051417715415e-01,5.524447912885102063e-01,1.057509541110966511e+00,-3.944215147164332746e-01,6.756589998139400643e-01,9.459070282686061759e-01,6.054228865969402129e-01,5.904923470222001036e-01,-1.097212898560763428e+00
2.285999999999999943e+01,-1.255774893994564545e+00,1.165419602745815242e+00,-1.869075599679127286e+00,-2.541705829971381725e+00,-2.548377550156090798e+00,-2.298311851563344943e-01,2.493194343793771584e+00,-1.918459203446350125e+00,-1.599373769746270213e+00,1.001862106147294096e+00,3.480534642189705985e-01,2.792265328213550668e-01,4.168779476040086474e-01,5.301797484316203013e-01,1.077663595004134445e+00,-3.593609487029073568e-01,6.361027325272109456e-01,9.205158204263254040e-01,5.741456772724388147e-01,6.048485206219708088e-01,-1.129206240108148629e+00
2.287999999999999901e+01,-1.293927233937008925e+00,1.133362606155478014e+00,-1.848913778192528889e+00,-2.534562398902564517e+00,-2.542680273309666283e+00,-2.213717457209999906e-01,2.503569990688374602e+00,-1.896709750603198241e+00,-1.606208134042854230e+00,1.014187926847965882e+00,3.662017723830373606e-01,2.903970584083087614e-01,4.291107557598021205e-01,5.072800480216466124e-01,1.097175890344537219e+00,-3.240351540159481791e-01,5.964684549658232360e-01,8.941550803991238361e-01,5.429182686325682017e-01,6.182762112809856436e-01,-1.160673644755993994e+00
2.290000000000000213e+01,-1.331640724442853418e+00,1.101176002788224917e+00,-1.828513371080191519e+00,-2.527061337434105326e+00,-2.536765826264892887e+00,-2.126650272698703270e-01,2.513481386651814642e+00,-1.874576351657548878e+00,-1.612333719018109290e+00,1.025720493057626914e+00,3.838133410981152682e-01,3.009438417007164746e-01,4.416027024743702789e-01,4.837565079399602230e-01,1.116060636615616275e+00,-2.884908407359343396e-01,5.567814725484327987e-01,8.668454399934333310e-01,5.117775666011554758e-01,6.307599135846456706e-01,-1.191585269380723178e+00
2.292000000000000171e+01,-1.368907811115184447e+00,1.068874008797511266e+00,-1.807890252303145706e+00,-2.519213568684279814e+00,-2.530646664085800523e+00,-2.037060367901345481e-01,2.522916168014299743e+00,-1.852071409288418069e+00,-1.617746625145873640e+00,1.036459000847042233e+00,4.008694112222876416e-01,3.108689825576487764e-01,4.543347651022842659e-01,4.596205385534697929e-01,1.134332783508864351e+00,-2.527751606499951120e-01,5.170667424840488247e-01,8.386090350824344508e-01,4.807600721999543136e-01,6.422855851427634599e-01,-1.221911713742960481e+00
2.294000000000000128e+01,-1.405721184573741844e+00,1.036470908871368835e+00,-1.787060306933698106e+00,-2.511030386427595573e+00,-2.524335192568527120e+00,-1.944901644318962897e-01,2.531862205162350943e+00,-1.829207020172671339e+00,-1.622443899711025317e+00,1.046403141796602876e+00,4.173516812295410827e-01,3.201753063930514731e-01,4.672876549358805920e-01,4.348841335468496827e-01,1.152007973566844257e+00,-2.169356301648845131e-01,4.773488555686140611e-01,8.094694883042803379e-01,4.499018316529764250e-01,6.528406649977953613e-01,-1.251624051427392637e+00
2.296000000000000085e+01,-1.442073774199530867e+00,1.003981037228407258e+00,-1.766039421319678393e+00,-2.502523445646402500e+00,-2.517843753824462460e+00,-1.850131885320149827e-01,2.540307614108346712e+00,-1.805994961610199123e+00,-1.626423543325042687e+00,1.055553095493775961e+00,4.332423367525626845e-01,3.288663545884509265e-01,4.804418469987176143e-01,4.095598601401668204e-01,1.169102493798511055e+00,-1.810200525164597507e-01,4.376520189142567019e-01,7.794518894232411732e-01,4.192383874126396348e-01,6.624140897164063624e-01,-1.280693860358262492e+00
2.298000000000000043e+01,-1.477958741621631322e+00,9.714187584991703650e-01,-1.744843473402154732e+00,-2.493704752495713883e+00,-2.511184612064866428e+00,-1.752712800390281433e-01,2.548240767858354072e+00,-1.782446679126323819e+00,-1.629684514879774948e+00,1.063909521694607507e+00,4.485240797095070842e-01,3.369463739360148979e-01,4.937776101374686810e-01,3.836608487007536206e-01,1.185633226360109482e+00,-1.450764394046383243e-01,3.980000396255615192e-01,7.485827733701042597e-01,3.888047301810789169e-01,6.709963071394623446e-01,-1.309093252854412803e+00
2.300000000000000000e+01,-1.513369473966023726e+00,9.387984485240660204e-01,-1.723488323193097083e+00,-2.484586653690046276e+00,-2.504369939606156947e+00,-1.652610063336334978e-01,2.555650307566213364e+00,-1.758573275069113429e+00,-1.632226734929264733e+00,1.071473552168317411e+00,4.631801569685460307e-01,3.444203051325912535e-01,5.072750373652397116e-01,3.572007817588626621e-01,1.201617598396301778e+00,-1.091529321834421723e-01,3.584163094352680878e-01,7.168900959818911289e-01,3.586352519980800513e-01,6.785792877693385128e-01,-1.336794905188221083e+00
2.301999999999999957e+01,-1.548299576886443152e+00,9.061344750994415609e-01,-1.701989803419154956e+00,-2.475181825321967288e+00,-2.497411803114609974e+00,-1.549793344401814155e-01,2.562525153462063443e+00,-1.734385498217463573e+00,-1.634051087492002452e+00,1.078246782244296265e+00,4.771943885043996580e-01,3.512937703467528539e-01,5.209140764088562303e-01,3.301938824373993331e-01,1.217073531137519593e+00,-7.329772273678301919e-02,3.189237903100817784e-01,6.844032074645999275e-01,3.287637004653153894e-01,6.851565337771043929e-01,-1.363772086613206591e+00
2.303999999999999915e+01,-1.582742867397576525e+00,8.734411787035125663e-01,-1.680363710337334782e+00,-2.465503261122971246e+00,-2.490322150108815968e+00,-1.444236336255949327e-01,2.568854515543691264e+00,-1.709893734413906685e+00,-1.635159420268643027e+00,1.084231262080996849e+00,4.905511950015604694e-01,3.575730598822552952e-01,5.346745604123585016e-01,3.026549023067239830e-01,1.232019388350676037e+00,-3.755897417124795523e-02,2.795450010354298964e-01,6.511528236062892327e-01,2.992231341745679729e-01,6.907230856159235488e-01,-1.389998687825636292e+00
2.305999999999999872e+01,-1.616693366531305021e+00,8.407328532337479121e-01,-1.658625794727889513e+00,-2.455564260178202396e+00,-2.483112795737676848e+00,-1.335916773830461424e-01,2.574627904019323399e+00,-1.685107998234018023e+00,-1.635554543272849770e+00,1.089429487676363717e+00,5.032356248595524217e-01,3.632651179626456006e-01,5.485362387487597857e-01,2.745991086761470079e-01,1.246473924241343401e+00,-1.984741457320582381e-03,2.403020047860289776e-01,6.171709947713773792e-01,2.700458794054111378e-01,6.952755262308493167e-01,-1.415449248826066819e+00
2.308000000000000185e+01,-1.650145291836798034e+00,8.080237267874965656e-01,-1.636791753069422040e+00,-2.445378414107405973e+00,-2.475795409851297535e+00,-1.224816447987073509e-01,2.579835139490720852e+00,-1.660037925702427142e+00,-1.635240225875545406e+00,1.093844391639580360e+00,5.152333805561772895e-01,3.683775276630535389e-01,5.624788078919116252e-01,2.460422713344665446e-01,1.260456230906303210e+00,3.337710784914998952e-02,2.012163976873907467e-01,5.824910727106084041e-01,2.412634881557287336e-01,6.988119828589474114e-01,-1.440098986147337889e+00
2.310000000000000142e+01,-1.683093049745378877e+00,7.753279425176656803e-01,-1.614877218900812927e+00,-2.434959593725423588e+00,-2.468381504381546243e+00,-1.110921213008972952e-01,2.584466362865675215e+00,-1.634692768063519708e+00,-1.634221192265489453e+00,1.097479333743981433e+00,5.265308443254002047e-01,3.729184950164233792e-01,5.764819423002256471e-01,2.170006487526063566e-01,1.273985685436008986e+00,6.847897267342212269e-02,1.623092983715903603e-01,5.471476752246906550e-01,2.129066975661859651e-01,7.013321264175105263e-01,-1.463923819416164340e+00
