t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
2.560000000000000142e+01,-7.928364787511763545e-01,-1.895724744686770880e+00,-1.453092150734269783e+00,-2.474874463230174015e+00,-1.928125891977987560e+00,1.831410105952729905e+00,-6.606981140131443775e-01,2.441947494436356614e+00,-1.016316270292824120e+00,-1.302626186041526024e+00,-4.022671490736691967e-03,3.511817619188357109e-01,5.419532445948141985e-01,-1.481324142967561874e+00,1.465453962035312863e+00,-1.036150516330052312e-01,-5.034175162798835146e-01,1.261299927320443270e+00,-5.147046193239945389e+00,3.746827690666594712e+00,2.160170635111428705e+00,-9.902803374218915877e-01,6.224652402699026865e-01,-9.855422806343586140e-02,-2.033570429199330898e-01,1.379798704762116579e-01,1.868283737878795592e-01,-5.823274953080683630e-02
2.562000000000000099e+01,-7.429384749515142161e-01,-1.915992070052070284e+00,-1.478815224457434185e+00,-2.475218645299748221e+00,-1.921021974125031173e+00,1.841561837333490770e+00,-6.901598291378653327e-01,2.439674147183817254e+00,-1.013195011945750013e+00,-1.299091974805096639e+00,2.284646776417618638e-02,3.501587859500336908e-01,5.228430523067214564e-01,-1.479403115795925983e+00,-1.086412308414812650e-01,1.891910675835806188e+00,-1.027961291787689246e+00,1.929692201055803746e+00,-1.055437661040805830e+00,-8.106592231429868844e-01,3.864453113987381450e+00,-1.081336259638347341e+00,6.776882270071289405e-01,-7.309188433644044081e-02,-2.697577095537411762e-01,1.419542182479469339e-01,1.953273022849041640e-01,-4.456592387104161418e-02
2.564000000000000057e+01,-6.935980999961061100e-01,-1.936095620360166913e+00,-1.504630542709855190e+00,-2.473985293389913576e+00,-1.914366400088021170e+00,1.853207216051075523e+00,-7.186625088084799273e-01,2.446189903214910366e+00,-1.000659668556070914e+00,-1.304766829761756286e+00,5.251969838603998131e-02,3.495530665474315124e-01,5.517067407522262545e-01,-1.449991487935261780e+00,-9.505783791272058858e-01,3.224758534113664754e-01,1.276548180358972884e+00,4.981722612346365153e+00,-6.725549510456684033e+00,-3.662656994482471617e+00,-6.262728437813176008e+00,-1.190788074951780517e+00,6.696375143118530326e-01,-3.476144702413967724e-02,-3.158455163476080463e-01,1.107693438802837688e-01,1.530104646779879840e-01,-6.068128786088217153e-02
2.566000000000000014e+01,-6.460432235354633956e-01,-1.955059000357346255e+00,-1.531628610994931528e+00,-2.472600447593548356e+00,-1.906193998627198294e+00,1.863982238964465354e+00,-7.475258791191508045e-01,2.432910538647615972e+00,-9.944662841749661863e-01,-1.304781467474288137e+00,8.903209960140179291e-02,3.541004364649073533e-01,5.300020521510970806e-01,-1.455239024681469484e+00,4.716290783811059178e-03,7.297225218920198042e-01,3.881317079076959109e-01,4.530658548006198494e+00,-7.941308856514775805e+00,-3.366543256203507806e+00,2.484269391249493975e+00,-1.213079388993453911e+00,7.167142267392647703e-01,-2.734782299390554894e-02,-3.729050017489988211e-01,9.729814432218036879e-02,1.635495763241931466e-01,-2.894011257598954126e-02
2.567999999999999972e+01,-5.973881401653649004e-01,-1.975150298113058644e+00,-1.556848538708934138e+00,-2.471199999481262566e+00,-1.898443439321490178e+00,1.875163573420574492e+00,-7.760077698720643236e-01,2.436522666420238181e+00,-9.874988819432510834e-01,-1.293291522911519165e+00,1.127168061625665740e-01,3.744950645192022809e-01,5.333724741811661785e-01,-1.417983699886713689e+00,1.040059740236918939e+00,1.398293337651120627e+00,-5.854255936407700700e-01,-1.095387747318149030e+00,7.376726648571645839e+00,5.448454356460569414e+00,-1.857904315046779997e+00,-1.311391855898509817e+00,6.938164588373091357e-01,-3.246125620219999369e-03,-4.101069741230350951e-01,8.019982432204383893e-02,1.589042987798776063e-01,-7.198146514906521298e-02
2.569999999999999929e+01,-5.481063298715288523e-01,-1.995110598387746403e+00,-1.583204556124591322e+00,-2.468206770888636825e+00,-1.891697311498138356e+00,1.885530785547598009e+00,-8.046037956465215135e-01,2.435604100861431309e+00,-9.900520772860873508e-01,-1.281140349611058493e+00,1.429479716375115783e-01,3.862139010110625659e-01,5.284331536026598553e-01,-1.385776118813578872e+00,-7.242383750891218108e-01,-2.144591753378311427e+00,2.078292893463568713e+00,4.966598497047661764e-01,8.195402264886423538e+00,-5.310549295024770800e+00,8.733771394579269653e+00,-1.383806288718939737e+00,7.330133687873424675e-01,3.570165390820789070e-03,-4.478301518073447562e-01,8.590218379439601426e-02,1.450635204935309952e-01,-6.485694888383387868e-02
2.571999999999999886e+01,-4.995442040321261268e-01,-2.015048214506865776e+00,-1.608974097481618903e+00,-2.464588940985200427e+00,-1.883995363325015715e+00,1.896645549145828280e+00,-8.327078963204813666e-01,2.433258226212282160e+00,-9.640120207593531054e-01,-1.290336229334088758e+00,1.940942590784697774e-01,3.724389277347138760e-01,5.564726723542949838e-01,-1.383890946880242945e+00,-1.481147165132790766e+00,8.735422762063287105e-03,7.663507441296718570e-01,3.311336486398976486e+00,-7.276471689717049607e+00,-1.312334859703018886e+00,-6.694615098992733770e+00,-1.436893974858341805e+00,7.266228678470794122e-01,2.210261544748489196e-02,-5.519720242808996424e-01,5.578511608380377906e-02,1.236018443434778041e-01,-9.764587693450607619e-02
2.574000000000000199e+01,-4.514710223849636161e-01,-2.034151036030914295e+00,-1.634422938451395524e+00,-2.461004271424790613e+00,-1.876994170389937988e+00,1.907364288870717406e+00,-8.598141499330145265e-01,2.419112415049584630e+00,-9.601810973117359538e-01,-1.270704399983731747e+00,2.269280255219537079e-01,3.928159396526107461e-01,5.403153807440250755e-01,-1.376460678951424432e+00,-1.883501451907690249e+00,-2.608114891786191603e+00,4.214352111422898339e+00,2.137858414923650141e+00,1.314548955959099930e+00,-7.901315535999393624e+00,2.596138254455567118e+00,-1.527091458211743635e+00,7.461942747988268287e-01,1.384897917314658645e-02,-6.106294238869361957e-01,7.425392685031939610e-02,1.085728437762943782e-01,-6.767575943430538532e-02
2.576000000000000156e+01,-4.019655019365554471e-01,-2.051607387480196110e+00,-1.660628548531914328e+00,-2.455467503677033925e+00,-1.868397625846363930e+00,1.919445189404264340e+00,-8.863676925498781278e-01,2.424987196998731775e+00,-9.346150508563519921e-01,-1.266197016513077367e+00,2.622482112726691184e-01,3.917219012513535881e-01,5.429330025600848098e-01,-1.358828644952718490e+00,1.241065568573792133e+00,3.048516890888388176e+00,5.902144446356383245e-01,2.232558588062771854e+00,-5.540469257960879190e+00,-9.171277079141635369e-01,-1.070811986209404587e+01,-1.536763963327176574e+00,7.490773505493111273e-01,5.350357781776371967e-03,-6.292484543486798199e-01,4.700283100576130302e-02,1.182106510518724091e-01,-1.059665571782760080e-01
2.578000000000000114e+01,-3.539409211952546652e-01,-2.071469670008224462e+00,-1.684473637743396202e+00,-2.450260012533211018e+00,-1.860048894661453733e+00,1.929673741693487266e+00,-9.130569204928368210e-01,2.407264694874755584e+00,-9.208697766790359118e-01,-1.259986633837924641e+00,2.951233377360551469e-01,4.050514855507283407e-01,5.515397939871719002e-01,-1.290669705825799429e+00,2.463027223498388540e+00,4.520076157696276908e+00,-2.775954258945494413e+00,-3.841710347453414442e+00,7.633876189389718014e+00,6.795097566871598715e+00,2.939982578418709380e+01,-1.599030126675438979e+00,7.586989685463110256e-01,1.008565177330889365e-02,-6.828051270983239718e-01,6.274758840342674338e-02,1.349633743133919483e-01,-4.370914044827994144e-02
2.580000000000000071e+01,-3.061735231758086484e-01,-2.089209100829607202e+00,-1.709654022202849566e+00,-2.444431341406140046e+00,-1.852822542832241348e+00,1.941377823679806491e+00,-9.383861441910607004e-01,2.390980226089860938e+00,-9.129706166831114134e-01,-1.246811103111011176e+00,3.249647397352610767e-01,4.275918671002091331e-01,5.548785489356218292e-01,-1.274107624673545880e+00,-2.136378646289433247e-01,-1.803266573328208555e-01,1.280915722254206024e+00,-1.115981808914704665e+00,8.246549652243077233e+00,1.705937963837150517e-01,1.306840897628418396e+01,-1.648863868135323818e+00,7.322452879240870516e-01,-9.723743839739449821e-03,-7.519677899180248204e-01,5.023316137596366138e-02,8.693683033051329001e-02,-9.144231664383414837e-02
2.582000000000000028e+01,-2.585672554629213082e-01,-2.107582774650802460e+00,-1.735045594491815502e+00,-2.437944412956905449e+00,-1.844324907989082885e+00,1.952086556243674220e+00,-9.638660140539376808e-01,2.384397769850013837e+00,-8.994656591389105227e-01,-1.244585865599426189e+00,3.569294749799005184e-01,4.330982181225450089e-01,5.664322261960110794e-01,-1.255349203831806815e+00,-1.639126708848689107e-01,8.544698813699622697e-01,-2.131730383623811342e-01,1.763537489872740505e+00,-1.341924104157325714e-01,-2.507814747795833465e+00,1.960405027222970986e+01,-1.665375132470350072e+00,7.064224376855553489e-01,-3.337894656883440281e-02,-7.792230151604067068e-01,-4.777752893741356657e-03,8.141502452404922319e-02,-3.750741922240097281e-02
2.583999999999999986e+01,-2.107841580887697408e-01,-2.126271485171443487e+00,-1.758920776650746864e+00,-2.429624987640197187e+00,-1.835664600000147750e+00,1.963991726652481118e+00,-9.896061330204153350e-01,2.365567260024487695e+00,-8.774704289452760486e-01,-1.225821118244752039e+00,3.895252325118717662e-01,4.389572935248165497e-01,5.428191557390334987e-01,-1.238870536071936090e+00,-3.605537743011498542e+00,-4.045739080555867950e+00,5.825043770146554500e+00,1.924840633546760271e+00,2.405516169764065904e+00,-1.654231060149622579e+01,3.671976738548050179e+00,-1.707397086414807141e+00,6.812915961872314519e-01,-3.691499234331153956e-02,-8.216372996423377817e-01,-7.174748803962134602e-05,2.100396061125149594e-02,-1.190444060708460705e-01
2.585999999999999943e+01,-1.634345318737565611e-01,-2.141970351969831210e+00,-1.783004469943107573e+00,-2.420812694111678098e+00,-1.827890812378580865e+00,1.973922642050903731e+00,-1.014310631802318952e+00,2.350726551113226481e+00,-8.634492774740138987e-01,-1.213864937186855730e+00,4.211795481164851140e-01,4.107535137726676111e-01,5.818915099954039549e-01,-1.245328976770118334e+00,-2.072443866402656543e+00,-1.216228384191558876e+00,1.191153390595414585e+00,1.676578220020120913e+00,-6.135635401500072916e+00,1.253543428646630531e+01,4.116805705265326409e+00,-1.766695371017537708e+00,6.891487032913441446e-01,-3.226229930893121517e-02,-8.428871143014550205e-01,2.323880094514870279e-02,9.145082367910853383e-02,-8.484043002687761958e-02
2.587999999999999901e+01,-1.169726238033714227e-01,-2.159977796976555453e+00,-1.807866019851343875e+00,-2.413131323032896791e+00,-1.818649694813353923e+00,1.986192443499674276e+00,-1.039316242425072145e+00,2.334202822681072487e+00,-8.544382876657495851e-01,-1.191358081863852281e+00,4.492683409110884707e-01,4.460402894320997791e-01,5.870854059786098089e-01,-1.251633936931717983e+00,1.456976427271969854e+00,1.895086153485211700e+00,-2.583731761512081948e-01,-1.231732979289396068e+00,8.757881594718812224e+00,1.246625879561812944e+01,-2.070536609364681269e+01,-1.744201352403691452e+00,6.376663084550679983e-01,-7.738016222997959326e-02,-9.147290393585132406e-01,2.550818475812016012e-02,7.264282334058666524e-02,-1.213837608042357408e-01
2.590000000000000213e+01,-6.966285960736123828e-02,-2.176637859897661453e+00,-1.830947228969076912e+00,-2.403502351218173239e+00,-1.810428263699310092e+00,1.998187479943318134e+00,-1.063335987038928510e+00,2.323217919653747909e+00,-8.404449122409122230e-01,-1.182132261997235867e+00,4.817007721474091397e-01,4.525548102966123198e-01,5.726716840603633951e-01,-1.177606286480601616e+00,1.749060830989958237e+00,5.642958274878716374e+00,-2.763217009745420949e+00,-9.389190122366932734e-01,9.361090912395582109e+00,-1.761696508891525514e+00,2.085005321675164680e+01,-1.757967047657296611e+00,6.253532897619975550e-01,-8.939911632969627098e-02,-9.050272087609924077e-01,8.439452718918357202e-03,2.220886014136296341e-02,-8.832739241849091316e-02
2.592000000000000171e+01,-2.411731379471660289e-02,-2.193318209459800716e+00,-1.855342599361831546e+00,-2.392722284821663159e+00,-1.799943943604080721e+00,2.009643590259146961e+00,-1.086511724271415291e+00,2.300701562610507622e+00,-8.293312512217871912e-01,-1.177083321153381323e+00,5.246450466365030207e-01,4.534298287098770808e-01,5.723480442809526503e-01,-1.179765249444079567e+00,-3.795219730348631249e+00,-4.164575859937936997e+00,5.692573383353632721e+00,1.918678331547408078e+00,1.521116938731210899e+00,-9.121936923969892419e+00,1.239069033872945802e+01,-1.795452601800383574e+00,5.806066526596156407e-01,-1.055585678369686392e-01,-9.643742322922282950e-01,-2.510067269300927592e-02,-3.456073368815609781e-02,-8.309910607116101355e-02
2.594000000000000128e+01,2.145714579785010581e-02,-2.210389695046611536e+00,-1.878820032503224269e+00,-2.382372112495197314e+00,-1.791992892906092427e+00,2.021500611216285215e+00,-1.110755230112857372e+00,2.284762038528320716e+00,-8.043172297936644899e-01,-1.162963104857333674e+00,5.629794053220418260e-01,4.422064550900328683e-01,5.973353457037688941e-01,-1.152136708778481955e+00,1.104924619874433578e+00,4.869895034826133617e+00,-4.044961000551243302e+00,7.655775708080259090e-01,-1.694857306416457599e+00,1.234118768009203748e+01,6.782222717354488672e+00,-1.781052988360391609e+00,5.380738310372227273e-01,-1.880137851957011386e-01,-9.867105535787469295e-01,-2.028801236600344393e-02,-3.488971789751088744e-03,-1.218397030767274514e-01
2.596000000000000085e+01,6.684722780931984243e-02,-2.226026577684572683e+00,-1.902360928430913534e+00,-2.370727311854546659e+00,-1.782722719660621014e+00,2.034115017615448995e+00,-1.133860501372943697e+00,2.266314601323136557e+00,-7.863388571524485560e-01,-1.147873913317447814e+00,5.967333429212431373e-01,4.537104082818424478e-01,5.368956342097696011e-01,-1.148175456906108005e+00,-4.398175573942642025e+00,-3.214953813486543410e+00,4.902742832521733263e+00,7.655548488625619541e+00,-9.580755615173043083e+00,-2.161184168261249638e+01,9.301231240430899661e+00,-1.805048824419237308e+00,5.031105172532098768e-01,-1.679515232056355556e-01,-1.018052826971437064e+00,-5.136017880836048904e-02,-4.314634596470086347e-02,-7.852641552071318309e-02
2.598000000000000043e+01,1.123220100011570605e-01,-2.240778577271416161e+00,-1.924798145526004145e+00,-2.358124415878670277e+00,-1.774107948201443241e+00,2.046212712718782356e+00,-1.156403414459552970e+00,2.246728300210365514e+00,-7.732411172616208139e-01,-1.146315030984241146e+00,6.263873239953542393e-01,4.674252934408406612e-01,5.842706679330548214e-01,-1.129552036400069293e+00,-2.333052075395130598e-01,8.659864869238448337e-01,3.596836218221891590e-01,-2.354253597652652186e+00,1.936501939232045544e+01,-8.476792419214357110e+00,-1.138528375391539615e+00,-1.794705793929582294e+00,4.970033361909714231e-01,-2.361858364231423923e-01,-1.048604122463000277e+00,6.934192946006648497e-03,-8.038618213243158006e-02,-1.208178048807861393e-01
2.600000000000000000e+01,1.578277440836874934e-01,-2.255723872634184168e+00,-1.947497950745648909e+00,-2.345245779818459386e+00,-1.764142044542867716e+00,2.056256940503605524e+00,-1.179209150803076867e+00,2.232099345358827591e+00,-7.617971559159137929e-01,-1.129726413361469284e+00,6.559300256401999762e-01,5.007264659747331370e-01,5.826307406607876826e-01,-1.071487140574221675e+00,-2.645143449740858799e+00,-2.523420515545863996e+00,3.001041725517276770e+00,1.832178746506756939e+00,1.612685771884189989e-01,-2.746760639697265916e+00,1.757796270160036656e+01,-1.764216081494708988e+00,4.326272579650580763e-01,-2.418226952051838741e-01,-1.057220494769230079e+00,-5.138154163539983277e-02,-5.065805826489103852e-02,-9.351966226705965557e-02
2.601999999999999957e+01,2.012109587379169173e-01,-2.271404549932839245e+00,-1.970551338655737839e+00,-2.331827382005644989e+00,-1.755304807546911317e+00,2.067500770076096117e+00,-1.200453586391840854e+00,2.205704678526278162e+00,-7.526024873059155018e-01,-1.112956215706098817e+00,6.995709587839173960e-01,4.639499683246188777e-01,5.697454622815455449e-01,-1.092712560907245223e+00,-2.757356011252877881e+00,-3.627338078863991733e+00,4.271462538359320327e+00,2.507294390181362242e+00,2.994085776589397785e+00,-6.105833216945561581e+00,-7.450070582179970202e+00,-1.772898534242274948e+00,4.103111961329036772e-01,-2.572339871492000940e-01,-1.065268621306380670e+00,-6.303174021096431823e-02,-3.969642319447897610e-02,-1.291745440302626280e-01
2.603999999999999915e+01,2.450387444619667177e-01,-2.286710498319576956e+00,-1.992037850885745920e+00,-2.317136898248918442e+00,-1.746618613556342403e+00,2.080269924960133299e+00,-1.221989443240475426e+00,2.179827429427331431e+00,-7.404431763627074004e-01,-1.090688827245492432e+00,7.287902263663025293e-01,4.897663809227006948e-01,5.582238876587781728e-01,-1.070905539399231721e+00,-9.643781763353778125e-01,1.389679404052428513e+00,5.822801342934504909e-01,3.588083998168880573e+00,-8.010824846842297120e+00,2.631791075435402916e-01,1.726425270807605772e+00,-1.760206541739682606e+00,3.654081105496022053e-01,-3.093617562152312095e-01,-1.083056610971024014e+00,-8.741028735909438241e-02,-4.964037031565076558e-02,-6.073958789194325303e-02
